종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"266350","팡스카이","KONEX","일반기업부","935","-164","-14.92","935","935","935","279","260865","7381871750","7895050"
"225590","패션플랫폼","KOSDAQ","우량기업부","900","-9","-0.99","909","909","894","41273","37241490","23946404987","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","519","-12","-2.26","518","529","510","138359","71506458","34832665400","66985895"
"068050","팬엔터테인먼트","KOSDAQ","우량기업부","2035","-10","-0.49","2040","2045","2005","33247","67179135","56357444660","27694076"
"028670","팬오션","KOSPI",,"3780","50","1.34","3765","3830","3715","1963071","7394317040","2023345602920","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","4115","-130","-3.06","4205","4275","4115","1622","6731885","48398255920","11414683"
"271830","팸텍","KOSDAQ","벤처기업부","2360","55","2.39","2300","2380","2275","88930","207707750","69596876720","29490202"
"010820","퍼스텍","KOSPI",,"2985","-20","-0.67","3025","3025","2950","222611","661139510","144364936480","48771938"
"016800","퍼시스","KOSPI",,"42750","-850","-1.95","43250","43900","42500","615","26405950","503700000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","35400","-1600","-4.32","36950","37450","35150","726228","26007193250","2280798852500","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","38000","700","1.88","36850","38200","35500","137460","5078167100","471820000000","12400000"
"001020","페이퍼코리아","KOSPI",,"789","36","4.78","754","791","750","103268","79745928","140784800583","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","6750","0","0.00","6800","6800","6600","190","1281030","56708586000","8401272"
"168360","펨트론","KOSDAQ","벤처기업부","3980","-50","-1.24","3990","4015","3875","59675","236723040","84727370320","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","49900","-1600","-3.11","50700","51600","48800","652372","32593667800","1029768897500","20657350"
"090080","평화산업","KOSPI",,"1015","11","1.10","1004","1020","1003","26351","26593811","55396379331","54902259"
"010770","평화홀딩스","KOSPI",,"2865","30","1.06","2830","2900","2825","4243","12075175","41828832760","14625466"
"064800","포니링크","KOSDAQ","중견기업부","1467","-33","-2.20","1470","1500","1443","852161","1248181560","186598655080","127807298"
"119500","포메탈","KOSDAQ","중견기업부","2855","15","0.53","2820","2855","2785","32180","90893785","33823847360","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","6620","430","6.95","6090","6960","5960","489051","3255326690","73232923650","11112735"
"105760","포스뱅크","KOSDAQ","벤처기업부","7730","330","4.46","7330","7900","7250","114474","880603840","72317899050","9355485"
"022100","포스코DX","KOSPI",,"27050","-500","-1.81","27300","27550","26950","275647","7485081450","4112539419450","152034729"
"058430","포스코스틸리온","KOSPI",,"40400","-150","-0.37","40450","41000","40200","14211","575861150","244200000000","6000000"
"009520","포스코엠텍","KOSDAQ GLOBAL","우량기업부","16560","-60","-0.36","16620","16850","16490","47418","786734830","690019588710","41642703"
"047050","포스코인터내셔널","KOSPI",,"55000","700","1.29","54400","56000","53500","1187373","65297221300","9658161061200","175922788"
"003670","포스코퓨처엠","KOSPI",,"220000","2000","0.92","217000","225000","214000","219740","48353709000","17041908400000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","2580","140","5.74","2410","2580","2405","214101","541697580","69534411105","27321969"
"318020","포인트모바일","KOSDAQ","중견기업부","4075","-100","-2.40","4170","4170","4020","17288","70425100","51535447040","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1325","7","0.53","1304","1325","1301","16334","21480916","76556135040","57997072"
"331380","포커스에이치엔에스","KOSDAQ","벤처기업부","4190","-45","-1.06","4235","4495","4105","281020","1210993200","81783207400","19425940"
"472850","폰드그룹","KOSDAQ","중견기업부","5330","130","2.50","5200","5370","5100","42178","222111240","173363480880","32343933"
"039980","폴라리스AI","KOSDAQ","중견기업부","2850","340","13.55","2480","3020","2455","44675357","128118529340","204913886680","72152777"
"041910","폴라리스AI파마","KOSDAQ","중견기업부","7420","120","1.64","7230","7510","7230","49130","361244750","94729041980","12698263"
"234100","폴라리스세원","KOSDAQ","우량기업부","1460","-19","-1.28","1479","1480","1452","57240","83663064","79559979072","54344248"
"041020","폴라리스오피스","KOSDAQ","우량기업부","5870","170","2.98","5700","6060","5650","1986850","11733254470","293380438200","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","565","-4","-0.70","558","577","558","228768","129350085","43933014620","77757548"
"290720","푸드나무","KOSDAQ","중견기업부","4145","-105","-2.47","4130","4285","4065","101043","417346545","55555675410","13403058"
"005670","푸드웰","KOSDAQ","우량기업부","5120","40","0.79","5090","5220","5040","6456","33103080","51400000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","6620","70","1.07","6490","6700","6460","22615","147770590","55352375320","8361386"
"057880","푸른소나무","KOSDAQ","관리종목(소속부없음)","8790","0","0.00","0","0","0","0","0","216061434720","24580368"
"007330","푸른저축은행","KOSDAQ","우량기업부","8640","10","0.12","8600","8690","8600","4047","34936590","130315392000","15082800"
"017810","풀무원","KOSPI",,"11580","100","0.87","11500","11620","11310","68894","792258560","442960698040","38120542"
"093380","풍강","KOSDAQ","우량기업부","3605","0","0.00","3600","3605","3580","5060","18193945","35565526800","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","11000","50","0.46","10860","11000","10820","6081","66377080","137970000000","12600000"
"103140","풍산","KOSPI",,"64900","3900","6.39","60300","64900","60000","719380","45324344500","1813170786600","28024278"
"005810","풍산홀딩스","KOSPI",,"27650","350","1.28","27200","27850","26850","30797","842182550","400079853000","14417292"
"371950","풍원정밀","KOSDAQ","기술성장기업부","10750","340","3.27","10400","10750","10220","26067","273598370","225974841120","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","15730","430","2.81","15110","15780","15110","10621","163936060","128127457800","8181830"
"445180","퓨릿","KOSDAQ","중견기업부","7910","10","0.13","7900","7970","7660","34844","270390630","132308893320","16769188"
"151910","퓨처코어","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","121645902080","190071722"
"341170","퓨쳐메디신","KONEX","일반기업부","2895","-90","-3.02","3000","3000","2560","6527","17794955","30493628475","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","22750","-700","-2.99","23450","23750","22200","929228","21229958900","501718918500","22102155"
"035200","프럼파스트","KOSDAQ","벤처기업부","2830","-60","-2.08","2860","2880","2820","19919","56431290","27683528550","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","6200","40","0.65","6160","6470","6090","510438","3195965360","381924122490","61501469"
"950210","프레스티지바이오파마","KOSPI",,"14500","90","0.62","14410","14950","14310","121100","1766849500","868389439750","60096155"
"321260","프로이천","KOSDAQ","벤처기업부","2430","20","0.83","2380","2450","2350","102133","243847560","68788684960","28192084"
"296160","프로젠","KONEX","일반기업부","7120","60","0.85","7070","7420","7060","6971","50680400","85386003570","11554263"
"053610","프로텍","KOSDAQ","우량기업부","28200","300","1.08","27800","28400","27250","26654","746776500","309650000000","11000000"
"303360","프로티아","KOSDAQ","기술성장기업부","2835","-35","-1.22","2840","2850","2730","41625","116661380","36571290600","12877215"
"377220","프롬바이오","KOSDAQ","기술성장기업부","2230","115","5.44","2115","2250","2115","698540","1538300040","63414400000","28310000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","3875","-5","-0.13","3880","3970","3850","11920","46216775","45122433510","11614526"
"053160","프리엠스","KOSDAQ","중견기업부","7930","-20","-0.25","8000","8070","7740","10921","86018480","48000000000","6000000"
"405000","플라즈맵","KOSDAQ","투자주의환기종목(소속부없음)","2115","0","0.00","2115","2140","2085","46597","97897525","55152525060","26076844"
"041590","플래스크","KOSDAQ","관리종목(소속부없음)","789","0","0.00","0","0","0","0","0","103917099150","131707350"
"367000","플래티어","KOSDAQ","벤처기업부","5130","10","0.20","5120","5150","5050","10033","51271220","43031501910","8388207"
"075130","플랜티넷","KOSDAQ","벤처기업부","2425","375","18.29","2050","2445","2045","4406628","10204150215","39478010000","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","5330","-50","-0.93","5370","5370","5160","195","1023410","16202613700","3039890"
"009810","플레이그램","KOSPI",,"383","-2","-0.52","382","391","375","686695","261811933","58476687500","151887500"
"237820","플레이디","KOSDAQ","중견기업부","5460","-10","-0.18","5410","5460","5320","39302","212342520","70036184400","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","6860","-110","-1.58","6980","7220","6710","88885","625203330","60578726200","8766820"
"019570","플루토스","KOSDAQ","중견기업부","345","-1","-0.29","352","352","341","279158","96183936","18102163800","52470040"
"300080","플리토","KOSDAQ","기술성장기업부","17820","-180","-1.00","18190","18190","17550","13847","245916750","98977687830","5501817"
"032580","피델릭스","KOSDAQ","중견기업부","1209","5","0.42","1197","1217","1130","176175","209092559","40156061568","33132064"
"051380","피씨디렉트","KOSDAQ","중견기업부","2550","-20","-0.78","2515","2570","2480","40132","101047445","39117183600","15340072"
"241820","피씨엘","KOSDAQ","벤처기업부","1272","-47","-3.56","1319","1377","1265","889249","1172698412","71922656160","56676640"
"237750","피앤씨테크","KOSDAQ","벤처기업부","4890","30","0.62","4860","4950","4755","19419","93698340","31703408000","6496600"
"460940","피앤에스미캐닉스","KOSDAQ","기술성장기업부","13690","330","2.47","13400","15070","13330","808630","11441898540","88209816200","6471740"
"319660","피에스케이","KOSDAQ GLOBAL","우량기업부","25400","-850","-3.24","25850","26000","25200","314785","8026453850","735754535600","28966714"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","50400","450","0.90","48950","50900","47350","290109","14344171600","1088900947500","21562395"
"002230","피에스텍","KOSDAQ","중견기업부","4080","-45","-1.09","4100","4135","4000","40513","164212080","79807172760","19370673"
"043370","피에이치에이","KOSDAQ","우량기업부","10670","-30","-0.28","10620","10720","10540","14414","153027780","223230000000","21000000"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","9080","-200","-2.16","9280","9300","8980","87877","798025460","90017940300","9935755"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","2470","35","1.44","2450","2480","2370","86007","209706145","74126122720","30010576"
"137400","피엔티","KOSDAQ GLOBAL","우량기업부","54000","200","0.37","53800","54600","52800","216633","11671363300","1282126644000","23743086"
"257370","피엔티엠에스","KOSDAQ","관리종목(소속부없음)","9210","0","0.00","0","0","0","0","0","115169769810","12504861"
"147760","피엠티","KOSDAQ","벤처기업부","3400","-80","-2.30","3440","3495","3380","18306","62226920","36679345740","10819866"
"128660","피제이메탈","KOSDAQ","우량기업부","3200","30","0.95","3170","3200","3100","28387","89881805","79370780800","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","5700","0","0.00","5620","5710","5620","10522","59495230","85650000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","2695","20","0.75","2675","2710","2600","29710","79208620","49649349930","18491378"
"304840","피플바이오","KOSDAQ","기술성장기업부","3580","-120","-3.24","3685","3695","3530","182302","653673735","75500281120","21089464"
"062970","피피아이","KOSDAQ","중견기업부","2005","91","4.75","1917","2020","1858","275266","532396312","19736818000","9868409"
"087600","픽셀플러스","KOSDAQ","벤처기업부","7570","80","1.07","7580","7610","7270","5604","41533720","61249185000","8166558"
"291810","핀텔","KOSDAQ","기술성장기업부","2150","45","2.14","2105","2165","2045","23612","50206205","24419080800","11357712"
"378340","필에너지","KOSDAQ","중견기업부","14680","510","3.60","14170","14750","13720","122003","1747289710","312263888940","21285882"
